id,subject,body,label
213,Thông báo thay đổi địa chỉ trụ sở công ty,"Kính gửi quý khách hàng và đối tác,

Kể từ ngày 1/12, Công ty TNHH ABC sẽ chính thức chuyển sang trụ sở mới tại số 123 Nguyễn Trãi, Hà Nội. Mọi giao dịch xin vui lòng thực hiện tại địa chỉ trên. Số điện thoại và email liên hệ không thay đổi.",ham
214,Thư mời tham dự hội thảo khoa học 2025,"Kính gửi quý học giả, chúng tôi trân trọng kính mời tham dự Hội thảo Khoa học Quốc tế về Chuyển đổi số, tổ chức ngày 15/11/2025 tại Hội trường Lê Văn Thiêm. Sự kiện quy tụ hơn 200 nhà nghiên cứu trong và ngoài nước, nhằm trao đổi tri thức và hợp tác nghiên cứu.",ham
215,Cập nhật biểu phí dịch vụ mới,"Kính gửi Quý khách hàng, Vietcombank xin thông báo điều chỉnh biểu phí dịch vụ thẻ và tài khoản thanh toán, áp dụng từ ngày 01/12/2025. Quý khách vui lòng xem chi tiết tại website chính thức hoặc ứng dụng VCB Digibank.",ham
216,Thông báo nâng cấp hạ tầng mạng,"Quý khách hàng thân mến, VNPT sẽ tiến hành nâng cấp hệ thống viễn thông tại Hà Nội từ 00:00 đến 06:00 ngày 10/10/2025. Trong thời gian này, một số dịch vụ có thể bị gián đoạn. Rất mong Quý khách thông cảm và tiếp tục đồng hành cùng VNPT.",ham
217,Khuyến nghị phòng chống dịch sốt xuất huyết,"Kính gửi Quý người dân, Bộ Y tế khuyến nghị tăng cường diệt muỗi, loại bỏ ổ chứa nước và sử dụng biện pháp bảo hộ cá nhân để phòng tránh dịch sốt xuất huyết đang có dấu hiệu gia tăng tại nhiều tỉnh thành.",ham
218,Cùng chung tay bảo vệ động vật hoang dã,WWF Việt Nam trân trọng cảm ơn sự đóng góp của cộng đồng trong chiến dịch “Save the Wild”. Chúng tôi tiếp tục kêu gọi sự ủng hộ để duy trì các chương trình bảo tồn loài hổ Đông Dương và rừng đầu nguồn.,ham
219,Nhắc lịch ôn tập nhóm,"Chào mọi người, tuần này chúng ta thống nhất ôn tập môn Hệ quản trị CSDL vào thứ 7 lúc 14h ở thư viện trường nhé. Mình đã chuẩn bị slide tóm tắt, ai rảnh thì mang theo laptop để cùng thực hành.",ham
220,Lịch sinh hoạt tháng 10,CLB Nhiếp ảnh sẽ tổ chức buổi workshop “Lightroom và Color Grading” vào ngày 12/10. Mọi người nhớ mang máy ảnh và ảnh gốc để cùng chỉnh sửa nha.,ham
221,Chia sẻ tài liệu môn Toán rời rạc,"Quân này,

Tao gửi kèm file PDF tổng hợp công thức và một số đề tham khảo môn Toán rời rạc. Mày đọc qua, có gì khó thì note lại để bọn mình bàn khi ôn tập. Môn này hơi khô nhưng chịu khó thì cũng ổn thôi.

Cheers,
Phương",ham
222,Chào mừng bạn gia nhập ABC,"Xin chào bạn,

Phòng Nhân sự rất vui mừng được chào đón bạn gia nhập đại gia đình ABC. Đính kèm thư này là tài liệu giới thiệu công ty và quy định chung dành cho nhân viên mới. Chúng tôi tin rằng bạn sẽ sớm hòa nhập và đóng góp tích cực.

Trân trọng,
Phòng Nhân sự ABC",ham
223,Cập Nhật Các Chính Sách Của Discord,"
Xin chào!

Chúng tôi muốn thông báo cho bạn biết rằng chúng tôi sẽ cập nhật Điều Khoản Dịch Vụ, Chính Sách Bảo Mật, Điều Khoản Dịch Vụ Trả Phí và Nguyên Tắc Cộng Đồng. Những cập nhật này sẽ hỗ trợ việc phát triển kinh doanh, đáp ứng các thay đổi về luật pháp và làm rõ thêm những điều chúng tôi mong đợi từ bạn cũng như những điều bạn có thể mong đợi từ chúng tôi khi sử dụng dịch vụ của Discord.

Những thay đổi này sẽ có hiệu lực từ ngày 29/09/2025. Quá trình sử dụng dịch vụ của chúng tôi từ ngày đó sẽ phải tuân thủ các chính sách đã cập nhật.

Chúng tôi khuyến khích bạn xem toàn bộ các tài liệu đã cập nhật. Chúng tôi cũng đã tóm tắt những thay đổi quan trọng trong bài viết ở đây. Nếu không đồng ý với bất kỳ chính sách nào, bạn có thể chấm dứt thỏa thuận với chúng tôi bất cứ lúc nào bằng cách ngừng sử dụng dịch vụ và xóa tài khoản Discord của mình.

Cảm ơn bạn đã giúp chúng tôi đưa Discord trở thành nơi xây dựng những kết nối ý nghĩa xoay quanh niềm vui chơi game!

Nếu bạn đã nhận thông báo này trước đó, vui lòng ghi chú rằng các tài liệu trong liên kết đã được cập nhật với các chính sách mới. Vui lòng xem lại, vì chúng sẽ áp dụng từ ngày 29/09/2025.

Discord",ham
224,Thông báo giao dịch thành công,"Kính gửi Quý khách, giao dịch chuyển khoản số tiền 1,500,000 VNĐ từ tài khoản 034xxxx789 đã được thực hiện thành công lúc 09:32 ngày 02/10/2025. Số dư khả dụng: 12,350,000 VNĐ. Trân trọng, Vietcombank.",ham
225,Hóa đơn tiền điện tháng 9/2025,"Quý khách Nguyễn Văn A, hóa đơn điện tháng 9 của Quý khách là 1,243,000 VNĐ, hạn thanh toán trước 10/10/2025. Vui lòng thanh toán qua ngân hàng hoặc ví điện tử.",ham
226,Nạp tiền thành công,"Quý khách vừa nạp 200,000 VNĐ vào tài khoản ViettelPay lúc 14:02 ngày 02/10/2025. Số dư mới: 650,000 VNĐ. Xin cảm ơn đã sử dụng.",ham
227,Xác nhận đặt phòng khách sạn,"Xin chào Minh, đặt phòng khách sạn Rosamia Đà Nẵng từ ngày 12/10 – 14/10/2025 đã được xác nhận. Mã đặt phòng: AG12498. Cảm ơn đã chọn Agoda.",ham
228,Xác nhận đặt vé điện tử,Vé máy bay số VN348 từ Hà Nội đi TP.HCM ngày 22/10/2025 của Quý khách đã được xác nhận. Mã đặt chỗ: XU83H. Xin vui lòng check-in trước 24h.,ham
229,Tài liệu ôn tập môn Hệ CSDL,"Các em, thầy gửi kèm file PDF tổng hợp câu hỏi ôn tập. Nhớ đọc kỹ trước buổi review tuần tới.",ham
230,Thư mời phỏng vấn vị trí Java Developer,"Xin chào Minh, bạn được mời tham gia phỏng vấn vào ngày 07/10/2025 tại văn phòng ABC, Q.1, TP.HCM. Vui lòng xác nhận lịch.",ham
231,Thông báo học bổng,"Kính gửi sinh viên,

Nhà trường thông báo về chương trình học bổng dành cho sinh viên có thành tích xuất sắc trong học tập và hoạt động ngoại khóa. Sinh viên quan tâm vui lòng nộp hồ sơ tại phòng Công tác Sinh viên trước ngày 15/10/2025.

Trân trọng,
Phòng CTSV",ham
232,Thông báo lịch cắt điện,"Kính gửi quý khách hàng,

Điện lực Hà Nội xin thông báo sẽ tạm ngừng cung cấp điện tại khu vực Quận Cầu Giấy từ 8h đến 12h ngày 05/10/2025 để phục vụ công tác bảo trì lưới điện.

Chúng tôi xin lỗi vì sự bất tiện này.

Trân trọng,
Điện lực Hà Nội",ham
233,Kết quả khám sức khỏe tổng quát,"Kính gửi anh/chị, kết quả khám sức khỏe ngày 12/09 tại Bệnh viện Đại học Y đã hoàn tất. Vui lòng đăng nhập vào hệ thống để xem chi tiết các chỉ số. Nếu cần tư vấn thêm, bác sĩ sẽ hỗ trợ trực tuyến trong giờ hành chính.",ham
234,Xác nhận đặt vé máy bay,Quý khách đã đặt thành công vé bay Hà Nội – Đà Nẵng ngày 05/10. Vui lòng mang theo CCCD khi làm thủ tục check-in tại sân bay.,ham
235,Vé concert Anh Trai Vượt Ngàn Chông Gai của bạn đã sẵn sàng,"Xin chào Gai con, vé concert Anh Trai Vượt Ngàn Chông Gai tại Hà Nội ngày 25/12 đã sẵn sàng tải về dưới dạng e-ticket. Vui lòng kiểm tra email đính kèm.",ham
236,Thông báo gói khám ưu đãi,"Kính gửi anh/chị,

Nhân dịp kỷ niệm 20 năm thành lập, Bệnh viện An Bình triển khai gói khám tổng quát ưu đãi đặc biệt dành cho khách hàng thân thiết. Anh/chị vui lòng liên hệ để được tư vấn chi tiết.

Trân trọng,
Phòng Chăm sóc Khách hàng – Bệnh viện An Bình",ham
237,Mời tham dự buổi công chiếu phim mới,"Kính gửi Anh/Chị,

Chúng tôi trân trọng mời Anh/Chị tham dự buổi công chiếu bộ phim Bí Ẩn Sau Màn Đêm vào ngày 15/10 tại rạp Galaxy Nguyễn Du. Đây là sự kiện đặc biệt chỉ dành cho khách hàng thân thiết.

Rất mong được gặp Anh/Chị.

Trân trọng,
Ban tổ chức",ham
238,Thông báo phát hành album mới,"Kính gửi Quý fan,

DJ/Producer Mega.D chính thức phát hành album mới mang tên Into the Deep vào ngày 25/10 trên Spotify và Apple Music. Album bao gồm 12 ca khúc độc quyền.

Xin mời Quý vị cùng thưởng thức.

Thân mến,
Ban quản lý nghệ sĩ",ham
239,Đặt bàn tiệc cưới,"Kính gửi Anh/Chị,

Trung tâm tiệc cưới Golden Palace hiện nhận đặt bàn cho mùa cưới cuối năm. Chúng tôi cam kết thực đơn đa dạng, dịch vụ chuyên nghiệp.

Rất mong được phục vụ.

Trân trọng,
Golden Palace",ham
240,Nhắc lịch tiêm phòng cho thú cưng,"Kính gửi Anh/Chị,

Trung tâm thú y PetCare xin thông báo lịch tiêm phòng định kỳ cho thú cưng của Anh/Chị vào ngày 12/10. Vui lòng mang thú cưng đến trung tâm đúng giờ để đảm bảo sức khỏe tốt nhất.

Trân trọng,
PetCare Clinic",ham
241,Thư mời trải nghiệm massage thư giãn,"Thưa Anh/Chị,

Chúng tôi hân hạnh mời Anh/Chị trải nghiệm dịch vụ massage thư giãn đặc biệt tại Spa Serenity, áp dụng từ ngày 5–20/10.

Trân trọng,
Spa Serenity",ham
242,Giảm giá ưu đãi cho khách hàng đặt sớm,"Thưa Quý khách,

Dự án GreenView triển khai chương trình ưu đãi 5% cho khách hàng đặt mua căn hộ trong tháng 10. Hãy nhanh tay để nhận suất đẹp nhất.

Trân trọng,
GreenView Real Estate",ham
243,Thông báo cho thuê văn phòng,"Thưa Quý khách,

Tòa nhà Center Tower có diện tích văn phòng cho thuê từ 50–200m². Vị trí trung tâm, thuận tiện giao thông. Vui lòng liên hệ để nhận hợp đồng mẫu và xem mặt bằng.

Trân trọng,
Center Tower Leasing Team",ham
244,Cảnh báo mưa lớn tại Hà Nội,"Kính gửi Quý cư dân,

Trung tâm Khí tượng thông báo mưa lớn từ 8h sáng ngày 5/10 đến 20h cùng ngày tại Hà Nội. Vui lòng đảm bảo an toàn, tránh đi lại ngoài trời.

Trân trọng,
Trung tâm Khí tượng Việt Nam",ham
245,Thông báo lũ lụt tại Đồng bằng sông Cửu Long,"Kính gửi Quý cư dân,

Lũ lụt tại khu vực Đồng bằng sông Cửu Long có thể đạt mức báo động 2. Vui lòng di chuyển đến nơi an toàn nếu cư trú vùng thấp.

Trân trọng,
UBND tỉnh Đồng Tháp",ham
246,Cập nhật lịch tàu Sài Gòn – Đà Lạt,"Kính gửi Anh/Chị,

Công ty Vận tải Đường sắt thông báo điều chỉnh lịch tàu Sài Gòn – Đà Lạt từ ngày 10/10. Vui lòng kiểm tra vé trước khi đi.

Trân trọng,
Đường sắt Việt Nam",ham
247,Thông báo bão số 9 dự kiến đổ bộ miền Trung,"Kính gửi Anh/Chị,

Theo dự báo mới nhất, bão số 9 với cường độ mạnh dự kiến ảnh hưởng các tỉnh từ Quảng Bình đến Quảng Ngãi trong ngày 6–7/10. Cường độ gió dự kiến từ cấp 9–10, mưa lớn kéo dài kèm lũ quét tại các khu vực núi. Ban chỉ huy phòng chống thiên tai khuyến cáo người dân chuẩn bị lương thực, nước uống, vật dụng cần thiết, gia cố nhà cửa và kiểm tra hệ thống thoát nước quanh nhà. Ngoài ra, hạn chế đi lại ngoài trời và theo dõi liên tục thông tin trên các kênh chính thức để đảm bảo an toàn.

Trân trọng,
Ban chỉ huy Phòng chống thiên tai Việt Nam",ham
248,Hướng dẫn phòng tránh sét trong mùa mưa dông,"Kính gửi Quý khách,

Trung tâm Khí tượng cảnh báo trong các ngày 5–10/10, miền Bắc và miền Trung có khả năng xuất hiện mưa dông kèm sét. Để đảm bảo an toàn, Quý khách không nên đứng dưới cây cao, gần cột điện hoặc sử dụng thiết bị điện khi có sét. Khi ở trong nhà, tránh tiếp xúc trực tiếp với đường dây điện và các vật dẫn điện. Ngoài ra, khuyến cáo chuẩn bị thiết bị chiếu sáng dự phòng, đảm bảo hệ thống chống sét cho các công trình quan trọng. Thông tin chi tiết và hướng dẫn chi tiết được đăng tải tại website Trung tâm Khí tượng Việt Nam.

Trân trọng,
Trung tâm Khí tượng Việt Nam",ham
249,Nhắc thanh toán vé tháng Metro & xe buýt,"Kính gửi Anh/Chị,

Ban quản lý Metro TP.HCM nhắc quý khách rằng vé tháng sử dụng cho các tuyến Metro và xe buýt sẽ hết hạn vào ngày 5/10. Để đảm bảo việc di chuyển liên tục, vui lòng gia hạn hoặc mua vé tháng mới trước ngày trên. Hệ thống đặt vé trực tuyến đã được cập nhật để hỗ trợ khách hàng thanh toán nhanh chóng và in vé điện tử. Ngoài ra, các điểm bán vé tại trạm Metro cũng sẵn sàng phục vụ, kèm theo hướng dẫn bảo mật thông tin cá nhân. Quý khách nên kiểm tra kỹ thông tin vé và ngày hết hạn để tránh bị gián đoạn trong quá trình di chuyển, đặc biệt trong giờ cao điểm.

Trân trọng,
Ban quản lý Metro TP.HCM",ham
